,Brand_Name_n,Year,Kilometers_Driven,Fuel_Type_n,Transmission_n,Owner_Type_n,Mileage,Engine,Power,Seats,Price
375,17,2007,72000,4,1,3,16.1,796.0,37.0,4.0,1.0
376,23,2015,93000,1,1,2,20.45,1461.0,83.8,5.0,7.1
377,27,2017,5900,1,1,0,21.43,1364.0,87.2,5.0,16.5
378,18,2014,25000,1,1,0,15.8,2148.0,170.0,5.0,26.0
379,17,2010,68000,1,1,2,21.1,1248.0,73.9,5.0,3.2
380,9,2017,35676,4,0,0,16.0,1497.0,117.3,7.0,9.48
381,10,2015,74310,1,1,0,24.4,1120.0,71.0,5.0,4.0
382,18,2014,59364,1,0,0,14.21,2143.0,203.0,5.0,26.5
383,18,2014,41380,4,0,2,14.8,1595.0,120.7,5.0,11.77
384,18,2017,33900,1,0,0,15.0,2143.0,204.0,5.0,37.0
385,9,2016,28000,4,1,0,17.8,1497.0,117.3,5.0,8.75
386,10,2007,50958,4,1,0,17.0,1086.0,17.0,5.0,1.95
387,9,2011,93982,4,1,0,17.0,1497.0,118.0,5.0,3.75
388,10,2010,95000,4,1,0,16.2,1599.0,103.2,5.0,2.5
389,12,2017,9000,4,0,0,13.5,1999.0,246.74,5.0,34.5
390,9,2015,52516,4,1,0,18.0,1198.0,86.7,5.0,4.65
391,19,2015,20000,4,0,0,18.86,1598.0,122.0,4.0,32.0
392,18,2017,56451,1,0,0,13.5,2987.0,282.0,5.0,62.81
393,10,2014,37000,4,1,0,21.1,814.0,55.2,5.0,3.25
394,17,2014,17400,4,1,0,20.51,998.0,67.04,5.0,3.1
395,17,2011,90207,1,1,0,21.1,1248.0,73.9,5.0,3.91
396,2,2011,89616,1,0,0,16.07,1995.0,181.0,5.0,11.0
397,26,2014,85000,1,1,0,13.49,2179.0,138.03,5.0,3.5
398,1,2014,79271,1,0,0,20.38,1968.0,143.0,5.0,16.5
399,15,2012,56000,1,0,0,12.7,2179.0,187.7,5.0,30.0
400,18,2010,85001,1,0,2,12.0,2987.0,224.0,7.0,28.0
401,20,2018,12000,1,0,0,13.5,2477.0,175.56,7.0,28.0
402,17,2010,125000,4,1,0,19.7,796.0,46.3,5.0,0.92
403,17,2013,53000,4,1,0,14.0,1061.0,64.0,5.0,2.75
404,15,2017,34990,1,0,0,12.7,2179.0,187.7,5.0,53.83
405,10,2011,49768,4,1,2,17.01,1591.0,121.3,5.0,4.95
406,2,2013,56000,1,0,0,16.73,2993.0,218.0,5.0,33.5
407,12,2013,75000,1,0,0,14.74,2993.0,270.9,5.0,27.95
408,24,2010,57000,4,0,0,13.7,1798.0,157.75,5.0,7.25
409,1,2017,37542,1,0,0,15.73,1968.0,174.33,5.0,25.71
410,15,2014,95649,1,0,0,12.7,2179.0,187.7,5.0,29.67
411,18,2013,35299,1,0,0,14.84,2143.0,170.0,5.0,19.0
412,16,2017,28464,1,1,0,15.4,2179.0,120.0,7.0,13.05
413,2,2015,41000,1,0,0,21.76,1995.0,190.0,5.0,25.5
414,9,2017,9000,4,1,0,15.4,1497.0,117.3,7.0,8.5
415,29,2010,92098,1,0,2,16.0,2400.0,215.0,5.0,7.25
416,10,2005,5834,4,1,0,13.2,1495.0,94.0,5.0,0.8
417,10,2017,40250,4,1,0,17.19,1197.0,81.86,5.0,6.9
418,18,2018,22397,4,0,0,11.5,2996.0,367.0,5.0,70.99
419,10,2015,20800,4,1,2,21.1,814.0,55.2,5.0,2.25
420,10,2018,40322,4,1,0,18.9,1197.0,81.86,5.0,5.5
421,9,2013,52576,4,1,0,13.0,1493.0,100.0,5.0,4.35
422,28,2010,55000,4,1,0,16.47,1198.0,73.9,5.0,2.25
423,1,2016,47000,4,0,0,15.26,1798.0,187.74,5.0,24.5
424,28,2010,42021,1,1,0,17.0,1968.0,17.0,5.0,5.45
425,10,2017,23163,4,1,0,15.29,1591.0,121.3,5.0,12.03
426,18,2011,50000,4,0,2,11.74,1796.0,186.0,5.0,8.5
427,19,2014,11900,4,0,0,16.82,1998.0,189.08,4.0,28.5
428,10,2006,108000,4,1,2,17.0,1086.0,17.0,5.0,1.2
429,27,2013,37000,1,1,0,23.59,1364.0,67.04,5.0,5.75
430,9,2014,30000,4,1,2,19.4,1198.0,86.8,5.0,3.2
431,17,2018,12831,4,0,0,21.4,1197.0,83.1,5.0,9.89
432,24,2012,143017,1,0,0,20.0,1968.0,138.1,5.0,6.58
433,10,2018,13102,4,1,0,21.1,814.0,55.2,5.0,4.06
434,23,2019,24950,1,1,0,20.37,1461.0,108.45,5.0,13.37
435,2,2011,57832,1,0,0,16.2,2993.0,258.0,5.0,25.82
436,17,2016,34267,4,1,0,22.74,796.0,47.3,5.0,3.74
437,29,2015,33000,1,0,2,16.8,1984.0,150.0,5.0,22.0
438,17,2007,55100,4,1,0,18.9,998.0,67.1,5.0,1.45
439,9,2008,40000,4,1,0,17.7,1497.0,78.0,5.0,2.0
440,17,2017,31841,0,1,0,15.1,1196.0,73.0,5.0,4.7
441,4,2014,15000,4,1,0,13.7,1399.0,98.79,8.0,3.75
442,16,2016,82756,1,1,0,15.96,2523.0,62.1,7.0,7.7
443,10,2012,50243,4,1,0,17.0,1086.0,17.0,5.0,3.35
444,10,2014,20600,4,1,0,21.1,814.0,55.2,5.0,2.6
445,10,2017,29952,4,0,0,13.0,1591.0,121.3,5.0,13.77
446,28,2017,15000,4,1,2,16.09,1598.0,103.5,5.0,7.1
447,9,2008,61938,4,0,2,12.9,1799.0,130.0,5.0,2.65
448,26,2014,67000,1,1,0,22.3,1248.0,74.0,5.0,2.5
449,16,2013,61672,1,1,0,16.0,2179.0,140.0,7.0,7.53
450,10,2017,26185,4,1,0,18.6,1197.0,81.83,5.0,7.98
451,1,2014,38000,1,0,2,14.16,1968.0,174.3,5.0,39.0
452,17,2011,67000,4,1,2,18.5,1197.0,85.8,5.0,2.25
453,20,2010,66000,4,1,2,13.17,1999.0,114.0,5.0,3.85
454,27,2015,80883,1,1,0,12.8,2494.0,102.0,7.0,13.5
455,17,2016,80219,1,1,0,27.62,793.0,47.0,5.0,3.5
456,17,2018,12923,1,1,0,25.1,1248.0,88.5,5.0,8.92
457,1,2016,86642,1,0,0,15.17,1968.0,181.0,5.0,20.37
458,2,2016,19235,1,0,0,21.76,1995.0,190.0,5.0,36.5
459,1,2016,51002,1,0,0,11.33,4134.0,335.2,7.0,48.91
460,10,2016,6800,4,1,0,18.6,1197.0,81.83,5.0,7.2
461,23,2012,82749,1,1,0,19.01,1461.0,108.45,5.0,5.99
462,10,2016,51000,1,1,0,24.4,1120.0,71.0,5.0,5.25
463,8,2014,31465,1,1,0,22.7,1498.0,89.84,5.0,6.5
464,28,2013,76476,4,1,0,16.47,1198.0,73.9,5.0,4.4
465,10,2017,14000,1,1,0,24.0,1120.0,70.0,5.0,4.6
466,26,2013,47000,1,1,0,21.12,1248.0,88.8,5.0,2.95
467,9,2011,48466,4,1,0,17.0,1497.0,118.0,5.0,3.26
468,10,2008,46000,4,1,2,17.92,1086.0,62.1,5.0,2.22
469,27,2012,162663,1,1,0,12.99,2494.0,100.0,7.0,10.5
470,17,2017,25142,1,1,0,28.09,1248.0,88.5,5.0,8.26
471,27,2013,69000,1,1,0,12.55,2982.0,169.0,7.0,14.45
472,8,2009,80524,4,1,2,15.3,1596.0,17.0,5.0,2.5
473,18,2018,26405,4,0,0,12.6,1950.0,191.34,5.0,51.43
474,18,2014,45000,1,1,0,15.8,2148.0,170.0,5.0,23.0
475,24,2012,64284,1,1,0,17.72,1968.0,108.49,5.0,5.5
476,10,2015,27000,4,1,0,18.9,1197.0,82.0,5.0,4.5
477,8,2018,3678,4,1,0,18.16,1196.0,86.8,5.0,6.8
478,24,2013,21000,4,1,0,16.8,1395.0,138.02,5.0,8.75
479,23,2015,67000,1,1,2,19.87,1461.0,83.8,5.0,7.0
480,15,2015,24000,1,0,2,15.68,1999.0,177.0,5.0,33.5
481,8,2011,75000,1,1,2,20.0,1399.0,68.0,5.0,2.25
482,8,2008,179000,1,0,2,12.8,2953.0,156.0,7.0,4.24
483,27,2017,47198,1,1,0,12.55,2982.0,168.5,7.0,28.42
484,28,2012,52000,1,1,0,22.07,1199.0,73.9,5.0,2.75
485,17,2011,91000,1,1,0,23.2,1248.0,73.94,5.0,3.0
486,21,2013,60000,1,1,0,23.08,1461.0,63.1,5.0,3.55
487,10,2013,37873,1,1,0,22.32,1582.0,126.32,5.0,4.8
488,2,2011,31000,4,0,0,10.8,2497.0,150.0,5.0,13.5
489,18,2017,129000,1,0,0,11.0,2987.0,258.0,7.0,56.0
490,9,2004,78000,4,0,0,12.0,2354.0,187.4,5.0,3.99
491,10,2016,32000,1,0,0,17.01,1582.0,126.2,5.0,15.5
492,10,2010,59000,4,1,2,19.81,1086.0,68.05,5.0,2.32
493,18,2016,35437,1,0,0,20.0,2143.0,136.0,5.0,18.58
494,17,2014,98000,4,1,0,16.02,1373.0,93.7,7.0,5.5
495,24,2006,72000,1,1,2,18.7,1896.0,66.0,5.0,3.2
496,9,2015,79000,4,1,0,18.0,1198.0,86.7,5.0,4.0
497,17,2004,29000,4,1,0,17.3,993.0,60.0,5.0,1.6
498,17,2013,66012,4,1,0,15.5,1586.0,103.3,5.0,4.15
499,9,2014,35000,4,0,0,16.5,1198.0,86.8,5.0,4.25
500,17,2011,75000,4,1,0,18.9,998.0,67.1,5.0,2.6
501,27,2008,80000,4,0,2,12.1,2362.0,164.7,5.0,3.43
502,4,2012,32717,4,1,0,18.6,1199.0,79.4,5.0,2.55
503,27,2017,25000,1,0,0,12.55,2982.0,168.5,7.0,32.0
504,8,2014,79000,1,1,0,22.7,1498.0,89.84,5.0,6.25
505,17,2010,86000,1,1,2,17.8,1248.0,75.0,5.0,3.6
506,18,2010,137000,1,0,0,13.5,2987.0,282.0,5.0,18.5
507,9,2015,25000,4,1,2,17.3,1497.0,117.3,7.0,4.25
508,10,2017,8500,4,1,2,18.9,1197.0,82.0,5.0,4.8
509,16,2015,34000,1,0,0,16.0,2179.0,140.0,7.0,13.0
510,24,2012,41629,4,1,2,14.83,1598.0,105.0,5.0,2.25
511,10,2009,80227,4,1,0,17.92,1086.0,62.1,5.0,2.3
512,10,2019,8587,4,1,0,15.29,1591.0,121.3,5.0,13.56
513,16,2017,30000,1,1,0,15.4,1997.0,120.0,7.0,12.25
514,24,2013,64186,1,1,0,20.5,1598.0,103.5,5.0,3.76
515,23,2015,76427,1,1,0,19.01,1461.0,108.45,5.0,8.58
516,2,2011,75000,1,0,0,11.7,2993.0,245.0,5.0,27.5
517,27,2013,27075,4,1,0,17.6,1496.0,88.73,5.0,4.95
518,17,2012,30000,4,1,0,22.5,998.0,67.04,5.0,3.3
519,10,2016,69434,4,1,0,15.8,1591.0,121.3,5.0,8.0
520,17,2014,56000,4,1,0,23.1,998.0,67.04,5.0,2.79
521,15,2017,49275,1,0,0,12.7,2179.0,187.7,5.0,45.64
522,4,2014,8700,4,1,0,18.6,1199.0,76.8,5.0,2.55
523,26,2014,18000,4,1,2,25.4,624.0,37.5,4.0,1.0
524,1,2017,41041,1,0,0,17.68,1968.0,174.33,5.0,37.56
525,18,2009,80464,1,0,2,11.0,2987.0,198.5,5.0,9.29
526,17,2019,20667,4,1,0,22.0,1197.0,81.8,5.0,6.37
527,6,2013,60283,4,1,0,14.6,1368.0,112.0,5.0,2.98
528,17,2017,31696,4,1,0,20.4,1197.0,81.8,5.0,5.75
529,27,2010,100000,1,1,0,11.5,2982.0,171.0,7.0,13.0
530,17,2014,13361,4,1,0,16.02,1373.0,93.7,7.0,6.8
531,2,2010,48394,4,0,0,12.05,1995.0,154.0,5.0,10.49
532,17,2014,47399,4,1,0,16.02,1373.0,93.7,7.0,5.6
533,9,2010,69000,4,0,2,16.8,1497.0,118.0,5.0,2.85
534,10,2013,65278,1,1,0,14.66,2199.0,194.3,7.0,8.36
535,26,2005,108000,1,1,0,17.0,1405.0,70.0,5.0,1.0
536,18,2010,50645,4,0,2,10.93,2497.0,204.0,5.0,10.75
537,17,2011,130002,1,1,0,19.3,1248.0,73.9,5.0,3.85
538,8,2012,107000,1,1,0,17.8,1399.0,67.0,5.0,3.0
539,9,2015,41950,4,0,0,18.0,1497.0,117.3,5.0,9.6
540,27,2012,109000,1,1,0,13.0,2982.0,168.5,7.0,13.25
541,9,2016,9000,4,1,0,18.0,1198.0,86.7,5.0,5.75
542,10,2014,43900,1,1,0,22.54,1396.0,88.73,5.0,6.75
543,4,2013,64000,1,1,2,18.2,1248.0,73.8,7.0,4.85
544,18,2019,13190,4,0,0,17.0,1950.0,181.43,5.0,38.99
545,17,2009,77652,4,0,0,12.6,1586.0,103.2,5.0,2.85
546,27,2012,55000,1,1,0,12.99,2494.0,100.0,7.0,9.51
547,2,2012,59900,1,0,2,18.48,1995.0,177.0,5.0,18.5
548,23,2015,73539,1,1,0,19.01,1461.0,108.45,5.0,6.75
549,2,2017,31645,1,0,0,20.68,1995.0,190.0,5.0,29.4
550,9,2009,69690,4,1,0,17.7,1497.0,78.0,5.0,3.29
551,17,2016,41000,1,1,0,28.09,1248.0,88.5,5.0,9.5
552,17,2010,109200,4,1,2,17.5,1298.0,85.8,5.0,2.2
553,16,2012,80000,1,1,0,15.1,2179.0,140.0,7.0,6.5
554,9,2007,51000,4,1,0,13.5,1799.0,130.0,5.0,4.9
555,17,2013,105000,1,1,2,25.47,1248.0,88.5,7.0,6.75
556,27,2013,179000,1,1,0,23.59,1364.0,67.04,5.0,3.8
557,1,2013,12100,4,0,0,9.9,1984.0,207.8,2.0,29.5
558,24,2017,31000,1,1,0,21.13,1498.0,108.4,5.0,10.5
559,28,2015,50000,1,1,0,20.14,1498.0,88.8,5.0,6.2
560,24,2009,48000,1,0,0,17.0,1896.0,105.0,5.0,5.0
561,16,2007,35000,1,1,0,19.2,1461.0,65.0,5.0,2.3
562,27,2016,100200,1,0,0,11.36,2755.0,171.5,7.0,17.0
563,2,2014,47000,1,0,0,18.88,1995.0,184.0,5.0,25.5
564,9,2015,63642,1,1,0,27.3,1498.0,98.6,5.0,5.65
565,9,2015,62550,1,1,0,25.8,1498.0,98.6,5.0,5.6
566,12,2015,37340,1,0,0,16.36,2179.0,187.7,5.0,29.98
567,17,2016,38461,1,1,0,26.59,1248.0,74.0,5.0,7.39
568,13,2018,29000,1,1,0,17.1,1956.0,170.0,5.0,19.0
569,27,2010,31000,4,1,0,12.5,1794.0,132.0,5.0,5.0
570,9,2011,42086,4,1,0,17.0,1497.0,118.0,5.0,3.35
571,17,2013,49000,4,1,0,18.6,1197.0,85.8,5.0,4.45
572,10,2019,77240,1,0,0,22.32,1582.0,126.32,5.0,8.31
573,16,2012,105000,1,1,2,15.96,2523.0,62.1,7.0,6.0
574,17,2014,35000,1,1,0,22.9,1248.0,74.0,5.0,5.25
575,10,2006,83072,4,1,0,17.0,1086.0,17.0,5.0,1.4
576,1,2012,202082,1,0,0,17.68,1968.0,174.33,5.0,12.3
577,8,2004,129000,4,1,3,13.8,1299.0,70.0,5.0,1.5
578,28,2018,33558,1,1,0,20.14,1498.0,88.0,5.0,8.12
579,16,2012,60271,1,1,0,13.6,2523.0,63.0,7.0,6.12
580,9,2017,45366,1,1,0,25.1,1498.0,98.6,5.0,10.88
581,4,2014,9500,4,1,0,18.2,1199.0,82.5,5.0,3.5
582,10,2016,42362,4,1,0,18.6,1197.0,81.83,5.0,6.15
583,2,2016,21000,1,0,0,17.05,1995.0,184.0,5.0,33.0
584,2,2012,15200,1,0,0,15.06,1995.0,177.0,5.0,13.5
585,27,2015,43690,1,0,0,12.55,2982.0,168.5,7.0,17.11
586,1,2014,79926,1,0,0,11.33,4134.0,335.2,7.0,29.77
587,17,2013,53073,1,1,0,20.77,1248.0,88.76,7.0,5.95
588,10,2015,59000,4,1,0,18.5,1197.0,80.0,5.0,5.75
589,18,2006,47088,4,0,2,10.13,3498.0,364.9,5.0,19.0
590,23,2014,55000,1,1,0,20.45,1461.0,83.8,5.0,4.75
591,16,2013,80430,1,1,2,17.21,1493.0,100.0,7.0,3.3
592,27,2013,71932,1,0,0,12.55,2982.0,168.5,7.0,16.5
593,2,2014,19000,1,0,0,15.97,2993.0,258.0,7.0,44.0
594,17,2011,81759,1,1,0,19.3,1248.0,73.9,5.0,4.39
595,17,2018,52010,1,1,0,25.2,1248.0,74.0,5.0,6.2
596,1,2016,58953,4,0,0,13.53,1984.0,177.01,5.0,24.22
597,20,2008,93000,1,1,3,10.5,2835.0,107.2,6.0,5.45
598,12,2016,10000,1,0,0,16.36,2179.0,187.7,5.0,44.0
599,27,2019,40674,1,0,0,11.36,2755.0,171.5,7.0,24.82
600,24,2015,50000,1,0,0,19.3,1968.0,141.0,5.0,11.69
601,27,2018,1331,4,0,0,14.28,1798.0,138.03,5.0,20.0
602,17,2010,60000,4,1,0,19.7,796.0,35.0,8.0,1.45
603,18,2018,10003,1,0,0,17.9,2143.0,170.0,5.0,48.5
604,28,2016,25000,1,0,0,21.5,1498.0,108.5,5.0,9.45
605,16,2015,73000,1,1,0,16.0,2179.0,140.0,7.0,12.5
606,21,2014,59962,1,1,0,20.45,1461.0,83.8,5.0,6.9
607,10,2012,72000,1,1,2,22.32,1582.0,126.32,5.0,5.8
608,2,2016,20967,1,0,0,14.69,2993.0,258.0,5.0,44.56
609,16,2015,35000,1,1,2,15.4,2179.0,120.0,7.0,8.5
610,10,2017,38056,1,1,0,23.9,1582.0,126.2,5.0,10.7
611,1,2009,94000,1,0,2,12.07,2967.0,241.4,7.0,12.0
612,4,2010,64236,4,1,0,14.7,1150.0,76.0,5.0,2.44
613,16,2000,124000,1,1,0,13.6,2523.0,63.0,7.0,1.95
614,10,2014,7400,4,1,0,19.1,1197.0,82.0,5.0,4.35
615,27,2017,52000,1,1,0,13.68,2393.0,147.8,8.0,17.5
616,10,2015,68764,4,1,0,21.1,814.0,55.2,5.0,2.9
617,28,2013,64000,1,1,0,22.07,1199.0,73.9,5.0,2.9
618,17,2016,21558,1,1,0,24.3,1248.0,88.5,5.0,8.9
619,2,2013,37500,1,0,0,18.88,1995.0,184.0,5.0,16.75
620,10,2016,14077,4,1,0,21.1,814.0,55.2,5.0,3.95
621,9,2009,70000,4,1,0,17.0,1497.0,118.0,5.0,2.1
622,9,2011,54316,4,1,2,12.8,2354.0,177.6,5.0,4.29
623,16,2009,90764,1,1,0,14.0,2498.0,112.0,8.0,3.85
624,2,2009,137000,1,0,2,13.2,1995.0,170.0,5.0,9.0
625,9,2013,127000,4,1,2,16.8,1497.0,116.3,5.0,4.5
626,16,2016,51884,1,1,0,16.0,2179.0,140.0,7.0,12.46
627,10,2014,67407,1,1,0,21.27,1396.0,88.76,5.0,4.65
628,27,2014,107825,1,1,0,13.0,2982.0,168.5,7.0,20.5
629,16,2006,82453,1,1,0,13.6,2523.0,63.0,8.0,2.9
630,17,2007,30441,4,1,0,15.9,1298.0,85.0,5.0,1.45
631,10,2002,70000,4,1,3,17.0,1086.0,17.0,5.0,0.65
632,19,2016,11000,1,0,0,20.7,1496.0,113.98,5.0,29.5
633,1,2015,61000,1,0,0,15.73,1968.0,174.33,5.0,25.0
634,10,2013,48454,4,1,2,17.0,1197.0,80.0,5.0,3.5
635,26,2017,37000,1,1,0,14.1,2179.0,154.0,7.0,11.25
636,9,2017,32249,1,1,0,21.9,1498.0,98.6,7.0,10.79
637,28,2013,58000,1,1,0,19.33,1968.0,138.03,5.0,5.9
638,10,2017,28360,4,1,0,19.1,1197.0,81.86,5.0,5.12
639,17,2017,7000,4,1,0,20.89,1197.0,81.8,5.0,5.7
640,2,2016,19658,1,0,0,18.12,1995.0,190.0,5.0,35.84
641,8,2007,92000,4,1,0,13.8,1299.0,70.0,5.0,1.25
642,10,2013,25000,4,1,0,20.36,1197.0,78.9,5.0,2.65
643,10,2016,37882,1,1,0,22.32,1582.0,126.3,5.0,9.19
644,2,2014,69330,1,0,0,16.07,1995.0,181.0,5.0,23.5
645,18,2011,61000,4,0,0,12.3,1796.0,185.0,5.0,12.5
646,4,2010,35000,4,1,2,18.6,1199.0,79.4,5.0,1.5
647,10,2004,200000,4,1,0,17.0,1086.0,17.0,5.0,0.8
648,26,2009,82000,1,1,2,13.5,1405.0,17.0,5.0,0.75
649,16,2012,72450,1,1,0,15.1,2179.0,140.0,7.0,8.1
650,17,2017,36381,1,1,0,28.09,1248.0,88.5,5.0,9.75
651,18,2017,25559,1,0,0,19.71,2143.0,201.15,5.0,37.93
652,9,2005,100000,4,0,3,16.4,1497.0,78.0,5.0,1.96
653,27,2015,94000,1,0,0,11.5,2982.0,169.0,7.0,20.5
654,17,2011,64357,4,1,0,24.07,998.0,67.1,5.0,2.75
655,12,2017,10501,4,0,0,9.43,1999.0,237.4,5.0,75.0
656,10,2009,47000,1,1,0,21.9,1396.0,90.0,5.0,2.8
657,9,2017,18000,4,0,0,16.0,1497.0,117.3,7.0,9.25
658,27,2007,89000,4,1,0,13.4,1794.0,125.0,5.0,3.0
659,1,2014,49964,1,0,0,17.68,1968.0,174.33,5.0,23.89
660,27,2014,35000,1,1,0,12.99,2494.0,100.6,7.0,12.75
661,10,2014,64000,1,1,0,24.0,1120.0,70.0,5.0,4.15
662,28,2013,36000,4,0,0,14.8,1598.0,105.0,5.0,4.65
663,27,2012,78600,1,1,0,12.8,2494.0,102.0,7.0,8.9
664,10,2008,170000,1,1,2,16.8,1493.0,110.0,5.0,1.5
665,17,2015,65000,1,1,2,23.2,1248.0,73.94,5.0,3.27
666,1,2008,120300,1,0,2,12.07,2967.0,241.4,7.0,18.0
667,10,2016,21000,4,1,0,18.6,1197.0,81.83,5.0,6.3
668,17,2017,18108,1,1,0,24.3,1248.0,88.5,5.0,11.31
669,9,2014,58407,4,1,0,17.4,1497.0,117.3,5.0,6.16
670,17,2014,49500,4,1,0,20.73,1373.0,91.1,5.0,6.0
671,21,2013,37199,4,0,0,17.5,1498.0,99.6,5.0,5.43
672,28,2012,62000,1,1,0,22.07,1199.0,73.9,5.0,4.65
673,17,2015,59000,1,1,0,20.77,1248.0,88.8,7.0,7.5
674,17,2015,60000,1,1,0,26.59,1248.0,74.0,5.0,6.25
675,18,2007,39037,1,0,0,14.84,2143.0,170.0,5.0,9.25
676,9,2013,17003,4,1,0,19.4,1198.0,86.8,5.0,3.15
677,10,2008,80400,4,1,0,16.0,1086.0,66.7,5.0,2.3
678,10,2012,75200,1,1,0,22.32,1582.0,126.32,5.0,5.25
679,17,2017,41217,1,1,0,28.09,1248.0,88.5,5.0,7.4
680,8,2006,98293,4,1,2,13.8,1299.0,70.0,5.0,1.55
681,28,2017,54000,4,1,2,16.2,1199.0,74.0,5.0,6.0
682,9,2016,17377,4,1,0,18.7,1199.0,88.7,5.0,5.9
683,9,2013,33800,1,1,2,25.8,1498.0,98.6,5.0,4.7
684,10,2015,86157,1,1,0,22.54,1396.0,88.73,5.0,6.5
685,17,2012,146824,1,1,0,21.1,1248.0,73.9,5.0,3.55
686,9,2014,55000,4,1,0,16.8,1497.0,116.3,5.0,7.1
687,24,2010,53293,4,1,0,13.14,1798.0,160.0,5.0,6.0
688,17,2017,38000,1,1,0,24.3,1248.0,88.5,5.0,7.99
689,10,2009,64000,4,1,2,17.0,1197.0,80.0,5.0,4.1
690,17,2017,25058,4,0,0,24.07,998.0,67.1,5.0,3.95
691,10,2016,36700,4,1,0,21.1,814.0,55.2,5.0,4.38
692,10,2011,35000,4,1,0,20.36,1197.0,78.9,5.0,2.75
693,18,2016,22732,4,0,0,18.1,3498.0,306.0,2.0,55.54
694,1,2014,48000,1,0,0,18.53,1968.0,187.74,5.0,29.0
695,8,2013,62084,1,1,0,22.77,1498.0,98.59,5.0,6.6
696,28,2012,39273,1,0,0,14.3,1968.0,140.0,5.0,6.99
697,27,2017,64798,1,1,0,13.68,2393.0,147.8,7.0,18.75
698,8,2010,100002,1,1,3,20.0,1399.0,68.0,5.0,1.28
699,4,2006,78000,4,1,3,14.49,1399.0,92.7,5.0,1.2
700,17,2013,57717,4,1,0,18.5,1197.0,85.8,5.0,4.31
701,15,2011,109000,1,0,0,12.39,2179.0,147.51,5.0,16.5
702,10,2017,74515,4,1,0,18.9,1197.0,82.0,5.0,5.64
703,8,2017,50484,1,0,0,10.91,3198.0,197.2,7.0,31.12
704,1,2013,13452,1,0,0,12.8,1968.0,167.6,5.0,25.46
705,10,2017,37688,4,1,0,17.01,1591.0,121.3,5.0,7.88
706,18,2017,34000,1,0,0,13.0,2143.0,204.0,5.0,36.0
707,18,2014,120000,1,0,0,17.0,2987.0,165.0,5.0,30.0
708,17,2008,64000,4,1,2,17.5,1298.0,85.8,5.0,2.85
709,9,2011,100000,4,1,0,13.0,1343.0,90.0,5.0,3.5
710,23,2014,75000,1,1,0,20.46,1461.0,83.8,5.0,7.5
711,18,2012,86000,1,0,0,14.84,2143.0,170.0,5.0,19.0
712,2,2015,69000,1,0,0,15.97,2993.0,258.0,5.0,54.0
713,10,2015,41721,4,1,0,19.1,1197.0,82.0,5.0,4.7
714,17,2017,13000,4,0,0,22.0,1197.0,81.8,5.0,8.5
715,2,2013,38998,1,0,0,16.07,1995.0,181.0,4.0,17.0
716,17,2017,54250,4,1,0,22.74,796.0,47.3,5.0,3.51
717,1,2013,45979,1,0,2,17.11,1968.0,174.33,5.0,19.5
718,19,2012,37000,4,0,2,13.6,1598.0,181.0,4.0,17.0
719,1,2015,46983,1,0,2,12.07,2967.0,241.4,7.0,43.35
720,4,2012,40700,1,1,0,25.44,936.0,57.6,5.0,2.65
721,17,2015,43828,4,1,0,20.51,998.0,67.04,5.0,3.52
722,21,2016,53000,1,1,0,19.01,1461.0,108.5,5.0,6.25
723,2,2015,100000,1,0,0,18.88,1995.0,184.0,5.0,24.75
724,17,2015,19000,4,1,0,20.85,1197.0,83.14,5.0,5.25
725,24,2016,84000,1,1,0,17.72,1968.0,108.5,5.0,11.0
726,8,2018,37630,4,0,0,15.63,1499.0,110.4,5.0,9.1
727,10,2010,67714,4,1,0,18.5,1197.0,80.0,5.0,3.25
728,17,2017,32000,1,1,0,15.0,1248.0,88.5,5.0,8.5
729,10,2010,51000,4,1,0,16.2,1599.0,103.2,5.0,3.1
730,2,2015,58390,1,0,0,18.88,1995.0,184.0,5.0,19.86
731,10,2017,14000,1,1,0,24.0,1186.0,73.97,5.0,4.9
732,9,2014,55818,4,1,2,17.4,1497.0,117.3,5.0,5.7
733,17,2006,97800,4,1,3,16.1,17.0,17.0,5.0,1.75
734,17,2012,52241,1,1,0,25.2,1248.0,74.0,5.0,2.9
735,17,2018,25433,1,1,0,27.39,1248.0,74.0,5.0,7.83
736,26,2015,40611,1,1,0,14.0,2179.0,138.1,7.0,8.15
737,10,2008,72000,4,1,2,13.2,1495.0,94.0,5.0,2.0
738,17,2016,54631,1,1,0,25.2,1248.0,74.0,5.0,6.25
739,17,2007,60000,1,1,2,17.8,1248.0,17.0,5.0,3.4
740,26,2016,24941,4,0,0,21.9,624.0,37.48,4.0,3.19
741,17,2017,63939,1,1,0,25.47,1248.0,88.5,7.0,7.75
742,17,2014,35214,4,0,2,23.1,998.0,67.04,5.0,3.2
743,17,2015,63000,1,1,0,25.2,1248.0,74.0,5.0,4.9
744,28,2012,121377,4,1,0,15.04,1598.0,103.6,5.0,3.8
745,28,2009,100970,1,0,0,15.5,1896.0,105.0,5.0,4.0
746,19,2014,60000,1,0,2,20.7,1496.0,113.98,5.0,23.5
747,26,2008,77650,1,1,0,17.2,1396.0,53.5,5.0,1.15
748,10,2007,71297,4,1,0,17.0,1086.0,17.0,5.0,2.2
749,15,2008,55001,1,0,2,17.0,17.0,17.0,5.0,26.5
750,9,2015,18955,4,0,0,18.0,1497.0,117.3,5.0,10.65
751,12,2016,47877,1,0,0,16.36,2179.0,187.7,5.0,35.68
